id,model_id,tag_type,tag_alias,tag,min_val,max_val,avg_exception,nan_exception,stuck_exception
13771,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
13772,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13773,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13774,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13775,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13776,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13777,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13778,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13779,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13780,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13781,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13782,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13783,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13784,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13785,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13786,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13787,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13788,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13789,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13790,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13791,1,pi_tag,a_train_pass_4_feed,292FC14,,,,,
13792,1,pi_tag,heate,292FY2452.PV,,6.0,,,
13793,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13794,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13795,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13796,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13797,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13798,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13799,1,pi_tag,a_train_pass_4_feed,292FC1404.PV,,,,,
13800,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13801,1,pi_tag,heater_total_chrg,292FY2452.PV,,,,,
13802,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13803,1,pi_tag,f1_pass_1_outlet_temp,292TC1701.PV,,,True,,
13804,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13805,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13806,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13807,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
13808,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13809,1,pi_tag,f1_hffghfffg,292TC1701.PV,,,True,,
13810,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13811,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13812,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13813,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13814,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13815,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13816,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13817,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13818,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13819,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13820,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13821,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13822,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13823,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13824,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13825,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
13826,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13827,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13828,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13829,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13830,1,pi_tag,a_train_pass_4_feed,292FC1404.PV,,,,,
13831,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13832,1,pi_tag,heater_total_chrg,292FY2452.PV,,,,,
13833,1,pi_tag,f1_pass_1_outlet_temp,292TC1701.PV,,,True,,
13834,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13835,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13836,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13837,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13838,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13839,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13840,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13841,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13842,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13843,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13844,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13845,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13846,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13847,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13848,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13849,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13850,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13851,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13852,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
13853,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13854,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13855,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13856,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13857,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13858,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13859,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13860,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13861,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13862,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13863,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13864,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13865,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13866,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13867,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13868,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13869,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13870,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13871,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13872,1,pi_tag,a_train_pass_4_feed,292FC14,,,,,
13873,1,pi_tag,heate,292FY2452.PV,,6.0,,,
13874,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13875,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13876,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13877,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13878,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13879,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13880,1,pi_tag,a_train_pass_4_feed,292FC1404.PV,,,,,
13881,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13882,1,pi_tag,heater_total_chrg,292FY2452.PV,,,,,
13883,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13884,1,pi_tag,f1_pass_1_outlet_temp,292TC1701.PV,,,True,,
13885,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13886,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13887,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13888,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
13889,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13890,1,pi_tag,f1_hffghfffg,292TC1701.PV,,,True,,
13891,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13892,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13893,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13894,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13895,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13896,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13897,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13898,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13899,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13900,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13901,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13902,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13903,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13904,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13905,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13906,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
13907,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13908,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13909,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13910,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13911,1,pi_tag,a_train_pass_4_feed,292FC1404.PV,,,,,
13912,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13913,1,pi_tag,heater_total_chrg,292FY2452.PV,,,,,
13914,1,pi_tag,f1_pass_1_outlet_temp,292TC1701.PV,,,True,,
13915,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13916,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13917,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13918,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13919,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13920,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13921,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13922,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13923,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13924,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13925,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13926,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13927,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13928,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13929,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13930,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13931,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13932,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13933,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
13934,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13935,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13936,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13937,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13938,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13939,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13940,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13941,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13942,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13943,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13944,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13945,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13946,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13947,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13948,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13949,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13950,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13951,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13952,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13953,1,pi_tag,a_train_pass_4_feed,292FC14,,,,,
13954,1,pi_tag,heate,292FY2452.PV,,6.0,,,
13955,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13956,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13957,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13958,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13959,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13960,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13961,1,pi_tag,a_train_pass_4_feed,292FC1404.PV,,,,,
13962,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13963,1,pi_tag,heater_total_chrg,292FY2452.PV,,,,,
13964,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13965,1,pi_tag,f1_pass_1_outlet_temp,292TC1701.PV,,,True,,
13966,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13967,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13968,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13969,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
13970,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13971,1,pi_tag,f1_hffghfffg,292TC1701.PV,,,True,,
13972,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13973,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13974,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13975,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13976,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13977,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13978,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13979,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13980,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13981,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13982,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13983,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13984,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13985,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13986,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13987,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
13988,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13989,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13990,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13991,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13992,1,pi_tag,a_train_pass_4_feed,292FC1404.PV,,,,,
13993,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13994,1,pi_tag,heater_total_chrg,292FY2452.PV,,,,,
13995,1,pi_tag,f1_pass_1_outlet_temp,292TC1701.PV,,,True,,
13996,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13997,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13998,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13999,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
14000,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
14001,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
14002,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
14003,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
14004,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
14005,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
14006,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
14007,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
14008,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
14009,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
14010,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
14011,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
14012,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
14013,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
14014,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
14468,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
14469,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
14470,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
14471,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
14472,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
14473,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
14474,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
14475,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
14476,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
14477,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
14478,1,pi_tag,a_train_pass_4_feed,292FC1404.PV,,,,,
14479,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
14480,1,pi_tag,heater_total_chrg,292FY2452.PV,,,,,
14481,1,pi_tag,f1_pass_1_outlet_temp,292TC1701.PV,,,True,,
14482,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
14483,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
14484,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
14485,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
14486,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
14487,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
14488,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
14489,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
14490,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
14491,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
14492,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
14493,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
14494,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
14495,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
14496,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
14497,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
14498,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
14499,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
14500,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
14501,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
14502,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
14503,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
14504,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
14505,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
14506,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
14507,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
14508,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
14509,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
